events,wiki_id
"['ask', 'tell', 'dissuade', 'infuriate', 'take', 'bury', 'forgive', 'forgive', 'see', 'convince']",226664
[],25113407
"['ask', 'impress', 'marry']",27403920
[],2524925
"['chase', 'grab', 'pay', 'tell']",657446
"['love', 'tell', 'jilt', 'drug', 'take', 'trick', 'reduce', 'take', 'drive', 'use', 'fire', 'blackmail']",1591973
[],12383757
[],4355919
[],32163620
[],11685571
[],4039635
[],17371197
"['recognize', 'invite', 'abandon', 'warn', 'attract', 'please', 'rough', 'order', 'recognize', 'leave', 'attract', 'reject', 'call']",1282593
"['draw', 'speed']",7504323
"['see', 'drop', 'give', 'devastate', 'approach']",7675415
[],3109393
"['meet', 'meet', 'invite', 'accompany', 'invite', 'request', 'ask', 'rape', 'request', 'meet', 'request', 'blame', 'marry']",7580720
"['bring', 'give', 'support', 'tell', 'take', 'intimidate', 'threaten']",457561
[],32137084
[],4072739
"['force', 'ask', 'accept', 'convince', 'shock', 'saw', 'marry']",8034072
"['tell', 'confront', 'challenge', 'blind', 'meet', 'recognize', 'meet', 'recognize', 'find', 'convince']",3470969
"['intern', 'harass', 'rescue', 'convince', 'arrest', 'tell', 'force', 'force', 'tell']",4016437
"['introduce', 'drive', 'drive', 'tell', 'inform', 'promote', 'pull', 'catch']",17060199
[],7481126
[],9031450
"['surround', 'suspend', 'keep', 'compliment', 'saw', 'challenge', 'attack', 'rap', 'rap', 'kill', 'ask', 'dunk']",1520023
[],14582951
['accuse'],4803289
"['schedule', 'tell', 'convict']",1788654
['move'],25388139
"['invite', 'treat', 'surround']",21735071
"['track', 'take', 'stop', 'tell', 'reveal', 'give', 'kill']",15912738
"['find', 'marry', 'adore', 'take', 'pursue', 'seduce', 'seduce', 'tell', 'tell']",24589422
[],4767342
['contact'],28177482
['include'],3662683
"['marry', 'marry', 'save', 'marry']",35068740
"['divorce', 'destroy']",9709159
[],25094002
['warn'],30673459
[],11624345
[],5786261
[],30706685
[],33837735
[],21132951
[],18906519
[],30490651
[],33745750
[],13542692
[],27380443
['tell'],473286
"['tell', 'find', 'stab', 'bring', 'persuade', 'betray', 'force', 'force', 'tell', 'knock', 'imbue']",33942920
['take'],11388102
[],19757981
[],3644125
[],21450904
"['catch', 'marry', 'do', 'woo', 'meet', 'encourage', 'marry']",11823946
"['stick', 'attack']",6575053
[],21714981
['kill'],11990695
"['ask', 'convince']",3649186
[],6935978
[],12092931
[],1596505
[],11901512
['harass'],25807103
"['disappoint', 'save', 'find', 'take']",20903293
"['save', 'kill', 'kill', 'kill', 'capture', 'kill', 'call', 'attack', 'capture', 'save', 'tackle', 'put', 'kill', 'date']",27387452
"['force', 'sell']",235406
"['take', 'shower', 'kill', 'take', 'injure', 'encounter', 'stab', 'kill', 'kill']",7718873
['find'],142423
[],29551629
[],5107196
[],30476388
[],30005855
[],6747334
"['describe', 'harass', 'appal', 'offer', 'chase', 'overjoy', 'show', 'love', 'send', 'drive', 'visit', 'smother']",2209027
[],14746604
['marry'],8191245
['task'],20914710
"['treat', 'expect']",27369092
"['write', 'vanish']",24268011
"['suspect', 'warn', 'investigate', 'shoot', 'tell', 'hack', 'kill']",4154028
"['raise', 'cover', 'find', 'bring', 'protect', 'see', 'lead', 'force', 'capture', 'see', 'take', 'see', 'see', 'tell', 'tell', 'support', 'join']",770277
[],18133264
[],25588342
[],22479768
"['confront', 'offer', 'forgive', 'shun']",6002183
[],6540216
"['find', 'hide', 'call', 'uncover']",31509403
"['have', 'spot', 'challenge']",225473
['kill'],32995532
[],36566804
['go'],24073089
[],30405742
['shoot'],23991052
[],6084851
"['tell', 'toy', 'name']",2322506
[],13495023
"['claim', 'hunt', 'shoot', 'kill', 'keep']",1813912
[],23605990
"['walk', 'pick', 'believe', 'stalk', 'stalk', 'leave', 'help', 'watch', 'see', 'call', 'tell', 'guide', 'lead', 'shield', 'warn', 'watch', 'stab']",32558509
"['wake', 'promise', 'tell', 'tell', 'deprive', 'tell', 'meet', 'pick']",35030619
[],9138693
"['lead', 'confront', 'kill', 'suggest', 'attack']",19332675
"['persuade', 'warn', 'help', 'tell', 'phone', 'tell', 'defend', 'admire', 'arm', 'push', 'push', 'pursue', 'watch', 'watch', 'escort', 'meet', 'murder', 'tell', 'signal', 'send']",19755481
"['call', 'overpower', 'kill']",27368886
"['visit', 'promise', 'order', 'visit', 'send', 'find', 'save', 'offer', 'promise', 'trick', 'find', 'force', 'find', 'hear', 'tell']",5925279
"['get', 'bring', 'capture', 'ask']",26499399
[],35764248
[],26393786
[],27997130
"['tell', 'anger', 'tell', 'tell', 'respect', 'escort', 'show', 'congratulate', 'congratulate', 'force', 'want', 'smuggle', 'expose', 'include', 'congratulate']",7429667
"['bring', 'kidnap', 'rescue', 'take', 'meet']",30866673
[],34501845
"['tell', 'tell', 'apprehend', 'strangle']",30622939
"['kill', 'bring', 'kill']",1373219
"['track', 'kill']",2311219
[],26834911
"['mock', 'stalk', 'ask', 'kill', 'help']",20120996
[],20533021
"['tell', 'upset', 'tell', 'repair', 'warn', 'tell', 'ask', 'ask', 'approach', 'tell', 'find', 'ask', 'leave', 'tell', 'take', 'help', 'call', 'inform', 'lose', 'keep']",31083557
"['put', 'sign', 'lead']",13448042
[],18563253
[],25858471
[],9916623
"['sign', 'build']",20753929
[],6777222
[],26464187
[],26182742
[],5733324
[],8262659
[],26003987
[],6285350
"['proposition', 'throw', 'marry', 'infuriate', 'smother', 'appal', 'lead']",4995581
[],20805584
"['provide', 'leave', 'avenge', 'visit', 'find', 'save', 'visit', 'find', 'tell', 'love', 'marry']",2257358
[],11074454
[],12113134
"['inform', 'bribe']",5239234
[],18066729
"['inspire', 'help', 'save', 'follow']",6593182
"['blackmail', 'force', 'give']",3257958
[],4716139
['visit'],22480532
"['attack', 'attack', 'drive', 'possess', 'dismember', 'release', 'shoot', 'lock', 'impale', 'kill', 'dismember', 'bury']",9294
[],32803232
[],3389457
[],8511975
[],24840023
"['urge', 'befriend', 'trick', 'persuade', 'set', 'leave']",1330432
"['condemn', 'grant', 'wall', 'love']",518117
['beg'],19389615
[],14359457
['force'],6270685
"['see', 'find', 'see', 'bind', 'lower', 'catch', 'shield', 'take']",11250635
['take'],6752415
[],6369452
['murder'],2862137
['kill'],5283066
[],13259610
['open'],4199982
"['treat', 'ask', 'see', 'ask']",14570672
"['warn', 'depict', 'throw', 'lead', 'turn', 'find', 'save', 'assassinate', 'kill']",25098041
[],1424603
['reveal'],19703899
"['meet', 'test', 'tell', 'protect', 'force', 'ask']",12786966
[],3523090
"['encounter', 'wound', 'kill', 'kill', 'kill', 'meet', 'show', 'turn', 'frame']",20887118
[],3723154
"['pursue', 'attack', 'stab', 'murder', 'slash']",2274938
['mount'],14983036
[],3147170
[],7529479
[],29049575
[],8665259
[],31844153
"['see', 'marry', 'follow', 'avoid', 'tell', 'marry']",9734319
"['threaten', 'kill', 'meet', 'rape', 'save', 'marry', 'marry', 'kidnap', 'unite', 'meet']",10016740
[],28983795
[],22829
[],9141521
"['bring', 'kill']",12333653
[],34506820
"['drop', 'marry']",11627124
"['call', 'coach']",1307956
[],34410222
['inform'],6009073
[],3177319
"['tell', 'find', 'complement', 'tell', 'tell', 'find', 'tell', 'offend', 'ban', 'offend', 'brush', 'tell', 'move', 'brush']",22457596
[],27972540
"['befriend', 'seduce', 'find', 'embrace']",2906378
"['rap', 'see']",1871096
"['seduce', 'find']",16898363
"['release', 'await', 'accompany']",35295429
[],33743642
['find'],17938594
"['conceal', 'find', 'rescue', 'lock', 'recognize', 'tell']",797330
[],26816029
[],34171890
[],8094606
[],3098782
[],8418734
['acknowledge'],7171361
[],8956466
[],7977406
[],16179846
[],19203309
[],17063416
[],15052685
['take'],17991914
[],32136365
[],21716330
[],3192223
['see'],6838347
[],33431914
"['approach', 'see', 'escort', 'tell', 'see', 'ask', 'join', 'keep', 'rescue', 'take', 'ask', 'take', 'show', 'follow', 'ask', 'dress', 'see', 'tell', 'see', 'know', 'welcome', 'welcome', 'ask']",61494
[],3875037
"['force', 'meet', 'help', 'tell', 'confuse', 'tell', 'like', 'reach', 'warn', 'convince', 'remind', 'introduce', 'tell', 'ground', 'embarrass', 'reassure', 'tell', 'prevent', 'meet', 'tell']",203413
"['send', 'judge', 'kill']",5981203
"['protect', 'bring']",30097713
[],28822507
"['call', 'tell', 'see', 'hit', 'find']",8204853
[],4179195
"['harass', 'leave', 'throw', 'call', 'crush', 'visit', 'recognize', 'marry', 'love', 'see']",204774
"['irradiate', 'kill', 'send', 'prevent', 'reveal']",17049621
"['kiss', 'love']",8423977
['poison'],6014959
[],35002799
[],26283768
[],4268056
"['marry', 'marry']",15842654
[],5719024
"['meet', 'diagnose', 'encourage', 'kidnap', 'save', 'locate', 'bring', 'take', 'surprise', 'marry']",25480074
['leave'],9916970
[],265033
[],11102452
[],14711494
[],2155517
"['introduce', 'stop', 'support', 'presume', 'see', 'marry', 'receive', 'save', 'reveal']",34638152
[],8764467
[],28756896
"['hospitalize', 'kill', 'take', 'resemble', 'want', 'trace', 'shoot', 'devastate']",17643352
"['kidnap', 'rescue']",6004920
"['ignore', 'force', 'show']",305909
"['sing', 'sing', 'sing']",11236428
"['cure', 'tell', 'love', 'involve']",1324717
[],106352
[],26004682
[],19389514
[],24228496
[],21447744
[],24277283
[],11293276
[],16673820
[],25335991
[],5159732
['distress'],917524
[],16150645
"['meet', 'tell', 'meet', 'meet', 'ditch', 'marry']",33567266
[],3182458
[],14901197
"['save', 'rescue', 'figure', 'stop']",474750
[],32777283
[],6002416
"['help', 'force', 'marry', 'lead', 'tell', 'love', 'locate']",3322205
[],3006994
[],9537791
"['recruit', 'show', 'reward', 'follow', 'keep', 'get', 'remarry']",23910715
['date'],45772
[],7537280
"['remove', 'ask', 'hire']",600008
[],15428140
[],7671792
"['forgive', 'meet']",5983605
"['promise', 'ask', 'give', 'leave', 'summon', 'tell', 'take', 'take', 'reunite', 'promise', 'kiss', 'tell', 'tell', 'charge', 'condemn', 'march', 'find', 'inform']",7548602
[],33614310
[],30439611
[],14935392
"['assure', 'win', 'plead', 'kill']",26561332
[],5672605
[],19078967
"['keep', 'keep']",5657238
[],35019319
[],29549727
"['leave', 'trust', 'enrage', 'leave', 'send', 'tell', 'tell', 'show', 'marry', 'leave', 'tell']",25958067
[],3709021
[],4734122
"['meet', 'see']",17193728
"['tell', 'win', 'keep', 'concern', 'offer']",785488
[],11493672
"['believe', 'trust', 'lure', 'lure', 'pursue', 'take', 'follow']",30714098
"['kill', 'damage', 'repair', 'rescue', 'persuade']",6215073
['have'],21099183
"['shun', 'take', 'acquit', 'harass', 'force', 'give', 'see', 'humiliate', 'find', 'forget', 'ask', 'accuse', 'force']",484102
"['join', 'face', 'adopt', 'release']",4415958
"['encounter', 'dare', 'love', 'love', 'trick', 'crown', 'kill', 'suspect', 'marry', 'tell', 'provoke']",9307052
"['harass', 'kidnap', 'put', 'kill', 'kill']",17489502
"['reclaim', 'trick']",101523
['pull'],25223887
[],12152908
[],14060163
"['trick', 'ostracize', 'push', 'bash', 'convince', 'invite', 'encourage', 'kill', 'deny', 'applaud', 'have', 'backstabbing', 'accuse', 'convince', 'confront', 'bully', 'visit', 'befriend', 'hug']",1697309
[],10014126
[],25489908
[],20627774
[],35316287
[],14840073
[],10395114
"['loan', 'pay']",6788669
[],23805662
[],32715601
[],12494128
['experience'],9214302
[],35131808
"['inform', 'join', 'invite', 'realize', 'tell', 'inform', 'tell', 'meet']",17758086
[],31805047
"['devastate', 'console', 'present', 'devastate']",1862086
[],42861
[],23057797
"['convince', 'love', 'leave', 'take', 'attract', 'meet', 'convince']",6902699
[],5965800
[],3410910
"['urge', 'leave', 'talk', 'hand', 'encounter', 'inform', 'pay', 'confront', 'leave', 'order']",8454631
[],35030681
[],6551508
"['force', 'expose']",4707517
[],21674541
[],2870583
"['love', 'overhear', 'confront', 'kill', 'kill', 'rap', 'befriend', 'seduce', 'kill', 'embrace', 'seduce', 'hug']",22541211
['help'],8955193
[],23268277
"['tell', 'call', 'carry']",19896950
[],26340503
"['marry', 'meet', 'ask', 'drive', 'plan', 'rush']",4372744
['show'],1261355
[],12599417
[],7192710
"['attack', 'take', 'betray', 'knock', 'put', 'deliver', 'promise', 'rescue', 'take', 'keep', 'send', 'accept', 'discover']",24355979
[],1376896
[],11419319
['find'],21682038
['follow'],33383946
"['tell', 'leave', 'give', 'throw', 'take', 'release', 'seek', 'convince', 'ask']",161450
[],23566477
[],31832848
[],4370892
[],22834804
[],19282000
[],34985021
[],1595987
['kill'],23899512
['win'],3036635
[],24898518
[],34431042
[],5549799
"['take', 'hold', 'compel', 'free', 'assassinate']",228355
[],8773488
"['leave', 'impregnate']",645071
['strike'],11192132
[],13005847
"['take', 'inform', 'take', 'cut', 'let', 'inform', 'explain', 'find', 'excuse', 'impregnate', 'throw', 'like', 'love', 'inform', 'zip', 'intend', 'hold']",18520285
['oblige'],1740764
"['marry', 'find', 'tell', 'marry']",35586499
[],26350638
"['save', 'molest', 'injure']",32496356
[],3790121
"['accept', 'prove', 'inform', 'tell', 'reunite', 'give']",33059077
[],1266819
"['ask', 'take', 'rap', 'strangle', 'bury', 'assign', 'meet', 'assault', 'do', 'catch', 'assign', 'shoot']",3615688
[],31677943
[],33329567
"['assign', 'push', 'consider', 'confront', 'challenge', 'show', 'betray', 'befriend', 'protect', 'use', 'betray']",3564596
"['tell', 'humiliate', 'tell', 'prompt', 'tell', 'ask', 'tell', 'tell', 'surprise', 'ask', 'stop', 'tell', 'make', 'call', 'reject']",25576998
[],10552882
"['stand', 'force', 'find', 'kidnap']",23945123
"['ask', 'convince', 'harass', 'pay', 'tell', 'help', 'expose', 'rebuff', 'believe', 'believe', 'watch', 'tell']",23438736
['anger'],12576808
[],3067907
['seduce'],1906889
[],35014366
[],32426830
"['divorce', 'declare']",28305369
[],9013693
"['marry', 'meet', 'persuade', 'seek']",24320501
[],22632836
['encounter'],20671625
"['call', 'take', 'drive', 'miss']",7463316
"['take', 'tell']",7443928
"['tell', 'love', 'forget', 'suspect']",24446273
['rescue'],32907230
[],35978509
"['visit', 'question']",26358395
[],20645464
[],9963622
"['tell', 'free', 'join', 'love']",5894429
['drive'],19730179
"['meet', 'save']",26906212
"['confront', 'grip', 'rush', 'visit', 'see', 'abuse', 'injure', 'operate']",1343628
['dump'],26015681
['marry'],6639909
[],30627321
[],32643768
"['treat', 'give', 'kill', 'love', 'chase', 'kill', 'love', 'kill', 'adopt', 'ask']",5846938
"['abuse', 'leave']",3138227
[],5697632
[],15205867
['befriend'],15508824
[],2210286
"['vow', 'hit', 'kill']",27160764
"['experience', 'marry', 'force', 'question']",8113966
"['tell', 'ask', 'find', 'see', 'stop', 'help']",617769
[],14445660
"['protect', 'tell']",2259030
['get'],11937252
"['save', 'find', 'track', 'tell', 'wound']",2769852
[],4400405
"['call', 'demand', 'infuriate', 'disappoint']",8294126
['rescue'],3177439
[],7906
['release'],11842746
"['assign', 'beg', 'assign', 'suspect', 'tell', 'tell', 'aid', 'escort', 'tell', 'mistreat', 'kill', 'roast', 'save', 'send', 'kill', 'kill', 'handle', 'escort', 'ask', 'lock']",8896753
"['torment', 'leave', 'assault', 'see', 'save', 'chase', 'touch', 'put', 'kill', 'hurl', 'tell', 'tell', 'lure', 'arrive', 'tell', 'save', 'cradle', 'fire', 'call', 'give', 'take']",27923824
[],11850569
"['call', 'follow', 'see', 'take', 'make', 'do', 'get']",5787450
[],1461417
[],14143644
[],9495654
"['use', 'dope', 'affect', 'affect', 'rescue', 'miss', 'tell']",31140821
"['follow', 'harass', 'abduct', 'rescue', 'force', 'protect', 'meet', 'marry']",5760640
['challenge'],5937788
['meet'],32826498
[],35012794
[],30413149
"['reveal', 'seek', 'deactivate', 'kill', 'throw', 'follow', 'prompt', 'ask', 'capture', 'see', 'save', 'locate', 'tell', 'travel', 'kill']",2344137
"['marry', 'use']",4971555
[],17722134
[],5120572
[],26131380
[],34540617
"['follow', 'invite', 'warn', 'help', 'use', 'tell', 'confront', 'punish', 'support']",12414587
[],25540872
[],10031038
['rap'],16047605
['disguise'],2116356
"['leave', 'guide', 'present', 'stop', 'spot', 'follow', 'poison', 'save', 'poison', 'cure', 'heal', 'meet']",15060240
"['meet', 'confront', 'marry', 'find', 'own', 'see', 'greet']",4288473
[],21600231
"['meet', 'bring', 'tell', 'molest', 'strangle', 'rap', 'tell', 'promise', 'love', 'kill', 'stab']",1141596
[],24972992
[],28226679
['see'],171545
['pull'],14136794
['console'],23128400
"['dismember', 'incapacitate']",3912910
[],3681139
"['assign', 'see', 'kill', 'see', 'rescue', 'owe', 'teach', 'kill', 'see', 'bring', 'allow', 'turn', 'arrest', 'hand', 'walk', 'convince', 'convince', 'help', 'help', 'kill']",2762659
"['find', 'punish', 'see', 'find', 'capture', 'send', 'maid']",451791
[],26364509
['hold'],24732529
"['persuade', 'take']",21388424
"['place', 'use', 'use', 'leave']",445895
"['ring', 'murder']",32038154
"['appraiser', 'tell', 'invite', 'tell', 'haunt', 'kill', 'confront', 'ask', 'teleport', 'wish', 'corner', 'scare', 'find', 'trap', 'trap']",456959
[],4140604
"['take', 'provide', 'love', 'put']",15127637
[],28148325
[],33334420
"['rescue', 'treat', 'rename', 'bring']",24583533
"['interview', 'congratulate', 'invite', 'kick', 'call', 'stop', 'tell', 'tell', 'have', 'stop', 'reach', 'reveal', 'kill', 'kill']",8302915
[],129246
[],9119884
[],859241
[],22225850
['find'],29460177
"['let', 'apologize', 'force', 'rap', 'marry', 'kill', 'kill', 'kill']",35281447
"['interrupt', 'tell', 'invite', 'tell', 'ask', 'transport', 'stall', 'trick', 'love', 'retrieve']",1226363
[],12248294
[],17957459
['take'],26226313
[],23790789
[],26695384
[],2295200
[],1475914
[],9693961
"['find', 'rescue', 'order', 'kiss', 'marry', 'order', 'accost']",29029252
[],32874019
[],11076103
[],5416532
[],19773644
[],1364238
[],4705518
"['kidnap', 'bind']",12757619
[],19208905
[],7109992
[],512161
[],11397477
"['take', 'approach', 'see', 'pay']",28887962
[],3567408
[],18624278
[],30559901
[],13891325
"['entice', 'pull', 'offer', 'find', 'hang', 'beg', 'hire', 'brush', 'tell']",26968111
[],25754553
[],29051421
[],23960424
"['marry', 'meet', 'visit', 'reject', 'raise']",1138873
[],21032415
['grab'],14242470
"['knock', 'show', 'stab', 'see', 'introduce', 'persuade', 'give', 'disconnect', 'save', 'embrace', 'save', 'trap', 'bring', 'give', 'ask', 'disconnect', 'bully', 'take', 'seal', 'save']",6942838
"['date', 'give']",16958405
"['chase', 'hide', 'provide', 'call', 'tell']",633832
['marry'],8249465
"['shoot', 'put']",2493307
"['infect', 'affect', 'capture', 'affect']",3384239
"['surprise', 'tell', 'walk']",4358039
"['calm', 'ask', 'dodge', 'pull', 'enable', 'have', 'rescue']",1814089
"['kill', 'leave', 'offer', 'rape', 'release', 'shoot', 'beg', 'knock', 'shoot', 'raise', 'convince', 'rob', 'stab']",27753599
"['murder', 'wall']",6847340
"['meet', 'force', 'ram', 'sob']",16345566
['relegate'],21869908
[],3581636
[],23925754
[],3589259
"['ask', 'persuade', 'put']",5579906
[],8377856
"['tease', 'shoot']",25065018
[],29393556
"['execute', 'grab', 'incapacitate', 'keep', 'leave', 'interrogate']",491757
['entice'],350584
[],1592736
['take'],25888701
[],4543480
"['rap', 'examine', 'rap', 'rap', 'tell']",1238102
"['sell', 'ship', 'express', 'occupy', 'love', 'leave', 'deposit', 'tell', 'attract', 'approach', 'touch', 'ask', 'tell', 'deprive', 'see', 'send', 'pull', 'lull', 'deposit', 'send', 'send', 'say']",133688
[],33757322
"['adore', 'attract']",9522001
"['accuse', 'give', 'convince', 'tell', 'accept']",335298
"['date', 'invite']",74868
"['attract', 'attract', 'love', 'win', 'locate', 'call', 'ask', 'surprise']",13951439
"['take', 'give', 'find', 'talk', 'like', 'need', 'teach', 'pass', 'pass', 'visit']",4836072
"['help', 'crown']",12250339
[],4575990
"['ask', 'convince', 'marry', 'tell', 'leave', 'show', 'show', 'leave', 'meet', 'tell']",864614
"['meet', 'tell', 'involve', 'visit', 'arrest', 'rescue']",3493076
[],19833487
[],27108361
"['blackmail', 'kill', 'leave', 'kill', 'strangle', 'defend', 'tell', 'send', 'persuade', 'tell', 'arrest', 'blackmail', 'find', 'save', 'kill', 'release']",77223
[],1195757
"['drop', 'meet', 'warn', 'win', 'contradict']",20580166
[],26499171
[],4022937
"['take', 'marry', 'keep']",12279512
"['find', 'place', 'adopt', 'welcome', 'cut', 'reclaim', 'adopt', 'kidnap', 'take', 'find', 'find', 'find', 'find', 'hide', 'find', 'follow', 'force', 'force', 'kill', 'force']",23805085
[],7520304
[],4592959
[],3008149
[],34516980
"['tell', 'confront', 'ask', 'find', 'love', 'love', 'release', 'kill', 'rescue', 'bring', 'find']",18459346
[],24128069
"['tell', 'kiss', 'confront', 'hit', 'advise', 'lose', 'invite', 'barricade', 'tell', 'prevent', 'distract', 'drop', 'lose', 'congratulate', 'congratulate', 'stab', 'congratulate', 'envelop', 'confront', 'ask', 'wake', 'assign', 'find', 'shove', 'force', 'stab', 'portray', 'throw', 'stab', 'kill']",24480838
[],28871413
['give'],28882106
[],15340311
[],18728031
['trap'],9652303
"['berate', 'warn']",77598
[],490800
"['know', 'saw', 'find', 'meet']",4345210
[],35546738
[],7518798
"['meet', 'marry', 'love', 'do', 'tell']",20773812
"['attack', 'find', 'help', 'send', 'kill', 'find', 'drop', 'take', 'sedate', 'save', 'push', 'attack']",4499062
[],730575
"['find', 'find', 'tear']",11488122
"['love', 'shock', 'kill', 'chase', 'rape']",4883547
"['fetch', 'lose', 'take', 'tell', 'sway']",3820085
[],31705653
"['bring', 'tell', 'kill']",10628777
[],27445334
"['forbid', 'berate']",26549866
['pride'],11048780
"['attack', 'confiscate', 'find']",7153927
['land'],28252120
[],4246026
[],37283373
['save'],17146332
"['leave', 'rescue', 'abandon', 'sacrifice', 'fight', 'apprehend']",583932
"['marry', 'marry']",36322034
"['fire', 'belittle', 'see', 'rescue', 'grab', 'save', 'mistake', 'put', 'find', 'convince', 'date', 'get', 'want', 'convince']",3952475
[],3136201
[],25740208
['understand'],3694594
['murder'],4712667
[],506119
"['fire', 'defend', 'insult', 'confront', 'shoo']",23195993
"['persuade', 'marry', 'rescue', 'kidnap']",2711162
[],24485822
[],6317956
[],6304083
"['accompany', 'follow']",8905156
[],5263902
[],10091427
"['kill', 'tell', 'untie', 'tell', 'love', 'kill', 'kidnap', 'tie', 'threaten']",27117416
[],31967555
[],35119673
"['obsess', 'confront', 'drag', 'force', 'return']",70428
[],35990410
"['love', 'convince', 'kiss', 'love', 'marry']",10366326
[],32927927
[],26400853
[],16334910
"['release', 'kill']",3498675
"['pursue', 'bait']",8750776
['call'],15292916
"['involve', 'meet', 'lead', 'lose']",66870
"['rescue', 'keep', 'take', 'forbid', 'menace', 'save']",2456550
[],32098611
"['institutionalise', 'recharge', 'take', 'give', 'recharge', 'feed', 'keep', 'get', 'convince', 'hear', 'protect', 'induce', 'interview']",8636654
"['exclude', 'calm', 'scar', 'persuade']",5875034
"['tell', 'meet', 'leave', 'win', 'find', 'tell', 'support', 'take', 'tell', 'support', 'tell', 'tell', 'meet', 'ask']",18563580
[],19685467
[],33990019
['see'],12558999
['ignore'],33280938
"['meet', 'meet']",29079027
[],2456030
"['involve', 'force', 'rape', 'save', 'save', 'exonerate', 'kill']",4485402
[],2684671
['murder'],9074501
"['leave', 'program']",26716752
[],34907074
['devastate'],11190234
['lead'],4685642
[],7174075
[],9497657
"['see', 'weave', 'see']",19918475
"['find', 'leave']",168554
[],6217649
[],14143414
[],3759173
[],16697151
[],27281389
"['tell', 'send', 'throw', 'help', 'readmitted']",4731904
[],26561992
"['console', 'discover', 'escape']",16744198
['upset'],177735
"['use', 'visit', 'hate']",26536541
[],31762933
"['diss', 'put']",2156510
"['drop', 'see', 'kiss', 'replace']",12212399
[],4142291
"['threaten', 'get', 'find', 'meet', 'shoot', 'eliminate', 'tell']",21508247
[],29101425
['protect'],24158175
"['turn', 'unamused', 'call', 'turn', 'award', 'confront', 'thank', 'contact', 'see', 'disgust', 'portray', 'drive', 'marry', 'treat', 'confront', 'visit', 'shock', 'help', 'attract', 'ban', 'denounce', 'disappoint', 'knock']",24188674
[],161915
[],652432
[],5604985
[],28838608
[],32466495
"['protect', 'foil']",3130659
[],20329270
['con'],26449950
['warn'],4210812
"['visit', 'ask', 'visit', 'leave', 'call', 'tell', 'show', 'pick', 'overtake']",1597802
[],22209229
[],1405743
"['chide', 'send', 'rid', 'watch', 'tell', 'offer', 'rid']",4861305
"['track', 'force', 'leave']",5720418
"['attack', 'betray', 'raise', 'follow', 'meet', 'force', 'forgive']",6426786
[],35412577
[],29616483
[],1157158
[],33940717
"['charm', 'convince', 'catch', 'trick', 'order', 'rescue', 'mistake', 'reveal', 'take', 'rescue', 'release', 'inform', 'save', 'marry', 'meet', 'know', 'point', 'reveal', 'marry', 'marry', 'order', 'kill', 'order', 'get', 'take', 'assist', 'catch', 'warn', 'save', 'take', 'inform', 'murder', 'maid']",19025779
[],33468851
[],6212570
"['meet', 'prompt', 'bear', 'see', 'present', 'inform', 'tell', 'show', 'wake', 'force']",9756837
[],9232950
[],10660190
[],29881311
