events,wiki_id
"['parent', 'classmates', 'unconscious', 'dress', 'bosom', 'companion', 'son', 'freedom', 'mother', 'son', 'country', 'son', 'daughter', 'place', 'house', 'plantation', 'connections', 'judgment']",770277
[],18133264
[],25588342
[],22479768
"['beliefs', 'goal', 'voice', 'spirit', 'son', 'order', 'pouch', 'reputation']",6002183
[],6540216
['mother'],31509403
['succeed'],225473
[],32995532
[],36566804
"['own', 'sons', 'attempt', 'children', 'arrival']",24073089
[],30405742
"['mother', 'help', 'father', 'father', 'father']",23991052
[],6084851
"['education', 'hand', 'infos', 'mother', 'bracelet', 'way', 'way', 'fragility', 'express', 'regret', 'father', 'tribe']",2322506
[],13495023
['father'],1813912
[],23605990
"['brother', 'career', 'eyesight', 'claim', 'sense', 'brother', 'disability', 'nag', 'phone', 'location', 'surroundings', 'dog', 'body', 'handbag', 'spray', 'surroundings', 'self', 'brother', 'memories', 'graduation', 'brother', 'owner']",32558509
"['wife', 'body', 'murder', 'husband', 'arm', 'birthday']",35030619
[],9138693
"['friend', 'past', 'relationship', 'relationship']",19332675
"['leave', 'leave', 'notice', 'strength', 'ability', 'disability', 'ankle', 'merge', 'body', 'body', 'suspicions']",19755481
[],27368886
"['sister', 'blindness', 'husband', 'beauty', 'balcony', 'lover', 'house', 'beg', 'sight', 'beg']",5925279
[],26499399
[],35764248
['pregnancy'],26393786
[],27997130
"['room', 'balcony', 'marriage', 'father', 'parent', 'silver', 'belt', 'bmw', 'table']",7429667
"['throat', 'daughter']",30866673
[],34501845
['death'],30622939
"['brother', 'friend', 'grandfather', 'grandfather', 'grandfather', 'father', 'home', 'father', 'friend']",1373219
[],2311219
[],26834911
"['mom', 'group', 'house', 'house', 'mother', 'mother', 'thing', 'mom', 'mom', 'promise', 'way', 'note', 'life']",20120996
[],20533021
"['parent', 'wed', 'sister', 'office', 'parent', 'mother', 'father', 'father', 'house', 'father', 'parent', 'parent', 'parent', 'father', 'rope', 'mother', 'behavior', 'mother', 'plan', 'parent', 'father', 'father', 'mother', 'plan', 'chance', 'parent', 'determination', 'parent', 'father', 'father', 'mother', 'parent', 'behavior', 'plan', 'action', 'parent', 'motives', 'career', 'business', 'marriage', 'quest', 'parent', 'sex', 'behavior', 'daughter', 'husband', 'plan', 'parent', 'father', 'marriage', 'parent']",31083557
"['job', 'popularity', 're']",13448042
[],18563253
[],25858471
[],9916623
"['partner', 'partner']",20753929
['truck'],6777222
[],26464187
[],26182742
"['will', 'death', 'son', 'stipulation', 'wed']",5733324
[],8262659
[],26003987
[],6285350
"['husband', 'husband', 'story', 'daughters', 'goal', 'uniform', 'employment', 'grief', 'friend', 'supervisor', 'restaurant', 'background', 'choice', 'stand', 'daughter', 'dismay', 'ruin', 'daughter', 'greed']",4995581
[],20805584
"['mansion', 'lawyer', 'instrument', 'dress', 'scream', 'house', 'plan', 'parentage', 'fate', 'overtures', 'husband']",2257358
[],11074454
[],12113134
"['prison', 'sneak', 'father', 'family', 'everyone', 'apartment', 'apartment']",5239234
[],18066729
[],6593182
"['parent', 'parent', 'family', 'husband', 'neil']",3257958
['pyre'],4716139
[],22480532
"['story', 'brother', 'body', 'encounter', 'bedroom', 'torso', 'body', 'head']",9294
[],32803232
[],3389457
[],8511975
[],24840023
"['makeover', 'profession', 'pimp', 'background', 'job', 'way', 'colleague']",1330432
"['sentence', 'entombment', 'daughter', 'life', 'mother']",518117
['students'],19389615
[],14359457
[],6270685
['platform'],11250635
"['own', 'drop', 'will', 'testament', 'ghost']",6752415
"['parent', 'reception', 'parent', 'mother', 'parent', 'honeymoon', 'decision', 'stepmother', 'marriage', 'parent']",6369452
['husband'],2862137
"['wing', 'tragedy', 'house']",5283066
[],13259610
"['novel', 'loneliness', 'secret']",4199982
"['book', 'birthday', 'aunt', 'love', 'hut', 'grandfather', 'distress']",14570672
"['feature', 'man', 'career', 'position', 'co', 'wig', 'character', 'movie', 'belongings', 'family']",25098041
[],1424603
"['meltdown', 'appearance', 'single', 'album', 'tour', 'feelings', 'father', 'life']",19703899
[],12786966
[],3523090
"['plan', 'plan', 'lesson', 'memories', 'attempt', 'identity', 'car', 'enough', 'attempt']",20887118
[],3723154
"['think', 'refrigerator', 'stomach', 'leg', 'sweater', 'intelligence', 'head']",2274938
"['boudoir', 'skirt', 'caller', 'aggressiveness', 'partner', 'buttocks', 'buttocks', 'skirt']",14983036
[],3147170
[],7529479
[],29049575
[],8665259
[],31844153
"['son', 'past', 'father', 'courage', 'father', 'mind', 'worl', 'suitor', 'father']",9734319
"['marriage', 'marriage', 'beauty', 'brother', 'rescue', 'friend', 'brother', 'gopal', 'beauty', 'return', 'betrayal', 'story', 'brother', 'brother', 'lover', 'mother']",10016740
[],28983795
"['character', 'perform']",22829
[],9141521
['father'],12333653
[],34506820
[],11627124
"['desire', 'performances', 'patron', 'career', 'abilities']",1307956
[],34410222
['brother'],6009073
"['lap', 'dress', 'story']",3177319
"['bra', 'top', 'pledge', 'service', 'father', 'bill', 'upstairs', 'phone']",22457596
[],27972540
"['mistake', 'build']",2906378
['bitter'],1871096
[],16898363
"['husband', 'home', 'husband']",35295429
[],33743642
[],17938594
['father'],797330
[],26816029
[],34171890
[],8094606
[],3098782
[],8418734
[],7171361
[],8956466
[],7977406
"['mentor', 'daughter', 'daughter', 'daughter']",16179846
[],19203309
[],17063416
[],15052685
"['career', 'friend', 'place']",17991914
['possessions'],32136365
[],21716330
"['room', 'canary', 'luggage', 'door', 'bag', 'suitcases', 'cage', 'umbrella']",3192223
[],6838347
[],33431914
"['home', 'room', 'whereabouts', 'situation', 'identity', 'honor', 'adventure', 'room', 'uncle', 'room', 'uncle', 'song', 'song', 'uncle', 'door', 'uncle', 'guard', 'uncle']",61494
[],3875037
"['graduate', 'friends', 'rude', 'strict', 'friend', 'scheme', 'parent', 'schoolmates', 'ungermeyer', 'parent']",203413
"['romance', 'problems', 'life', 'anger', 'granddaughter']",5981203
"['boyfriend', 'safe', 'love', 'mother']",30097713
[],28822507
"['card', 'horror', 'pocket', 'lover', 'deputy', 'deputy', 'deputy', 'husband']",8204853
[],4179195
"['freedom', 'arm', 'robe']",204774
[],17049621
['neighbor'],8423977
['meals'],6014959
[],35002799
[],26283768
[],4268056
['sister'],15842654
[],5719024
"['husband', 'daughter', 'background', 'teach', 'hair', 'days', 'detoriates', 'birth', 'life']",25480074
"['clients', 'affection', 'fiance', 'wed']",9916970
[],265033
[],11102452
['husband'],14711494
[],2155517
"['identity', 'life', 'zameen', 'identity', 'zameen', 'son', 'balloon']",34638152
['father'],8764467
[],28756896
"['paranoia', 'instability', 'death', 'dad', 'father', 'rahul', 'die']",17643352
"['love', 'love', 'husband']",6004920
"['concern', 'attempt', 'aid']",305909
[],11236428
"['family', 'grandmother', 'grandmother', 'advance', 'heart', 'wish', 'heart', 'dhani', 'request', 'project', 'heart']",1324717
['husband'],106352
[],26004682
[],19389514
[],24228496
['child'],21447744
[],24277283
['distance'],11293276
[],16673820
"['attempt', 'time']",25335991
[],5159732
"['character', 'father', 'room', 'friends', 'relationship', 'father', 'father', 'father', 'room']",917524
[],16150645
"['flight', 'luggage', 'emotions', 'actress', 'heart', 'house', 'heart', 'wed', 'love', 'house', 'church', 'house', 'marriage', 'house']",33567266
"['husband', 'boyfriend', 'boyfriend']",3182458
[],14901197
"['focus', 'adversaries', 'identity', 'raid', 'skills', 'presence', 'ego', 'money', 'access', 'father', 'life', 'father', 'shipments', 'genius', 'contempt', 'fiance', 'friends', 'identity']",474750
['murderer'],32777283
"['illness', 'daughter']",6002416
"['father', 'father', 'father', 'whereabouts', 'life', 'heart', 'love', 'father', 'father', 'father']",3322205
[],3006994
[],9537791
"['cheque', 'fiancée', 'fiancée', 'alimony']",23910715
['shell'],45772
"['father', 'inheritance', 'father']",7537280
"['wed', 'mother', 'mother', 'women', 'family', 'husband', 'family', 'body', 'body', 'family', 'husband', 'daughter', 'daughter', 'daughter', 'energy', 'salon', 'baby']",600008
[],15428140
[],7671792
[],5983605
"['love', 'intention', 'request', 'retreat', 'husband', 'condemnation']",7548602
"['father', 'principal']",33614310
[],30439611
[],14935392
[],26561332
[],5672605
[],19078967
['manager'],5657238
[],35019319
[],29549727
"['mother', 'father', 'mother', 'aunt', 'mother', 'graduation', 'mother', 'mother', 'mother', 'mother', 'mistake', 'mother', 'movie', 'love', 'regret', 'love', 'name', 'support']",25958067
['list'],3709021
[],4734122
[],17193728
"['father', 'behaviour', 'beauty', 'ways']",785488
[],11493672
"['hitman', 'frustration', 'uncle', 'uncle', 'friend', 'card', 'family', 'martin']",30714098
"['lover', 'mother', 'brothers', 'sisters']",6215073
['boyfriend'],21099183
"['husband', 'loss', 'husband', 'beauty', 'father', 'father', 'acquittal', 'centorbi', 'fee', 'house', 'poverty', 'husband', 'whereabouts', 'cheat', 'courage', 'eye', 'bag', 'fortuna', 'over', 'husband']",484102
"['summer', 'friends', 'cents', 'parent', 'cents', 'trunk', 'family', 'secret', 'greetings', 'friends', 'talent', 'mother', 'violin', 'mother', 'grace', 'bed', 'friends', 'sister', 'parent', 'clients', 'grace']",4415958
"['story', 'self', 'identity', 'love', 'siddharth', 'lover', 'personality', 'promise', 'revenge', 'cousin', 'consent', 'revenge', 'childhood']",9307052
['wed'],17489502
['team'],101523
['students'],25223887
"['husband', 'kid', 'house']",12152908
[],14060163
"['school', 'friend', 'closeness', 'friend', 'bra', 'tormentors', 'hair', 'hair', 'spirit', 'mother', 'classmates', 'computer', 'part', 'assignments', 'mother', 'party', 'offer', 'henchwomen', 'daughter', 'daughter', 'sidekick', 'action']",1697309
[],10014126
['brothers'],25489908
[],20627774
[],35316287
[],14840073
['marriage'],10395114
"['dress', 'hand', 'winnings', 'request', 'nature', 'girlfriend', 'determination']",6788669
"['journal', 'smile', 'dream', 'dream', 'love', 'love', 'love']",23805662
[],32715601
['desire'],12494128
[],9214302
[],35131808
"['son', 'apartment', 'son', 'apartment', 'son', 'son', 'son', 'apartment', 'son', 'animosity', 'home', 'house', 'house', 'house', 'condition']",17758086
[],31805047
"['husband', 'desire', 'husband', 'bliss', 'paramour', 'identity', 'husband']",1862086
[],42861
['tutor'],23057797
"['affair', 'class', 'life', 'father']",6902699
[],5965800
['family'],3410910
"['trip', 'home', 'home', 'things', 'gun', 'hotel', 'fantasy', 'track', 'story', 'house', 'boyfriends', 'finger', 'boyfriends', 'wardrobe', 'house', 'room', 'part', 'share']",8454631
[],35030681
[],6551508
"['boss', 'journey', 'roommate', 'child', 'editor', 'boyfriend', 'friend', 'job']",4707517
[],21674541
['ex'],2870583
"['classmate', 'house', 'forgiveness', 'window', 'affair', 'behaviour', 'motives']",22541211
"['family', 'friend', 'problems']",8955193
[],23268277
"['friend', 'death', 'car', 'funeral', 'diary', 'grave']",19896950
[],26340503
"['daughter', 'house', 'hitchhike', 'mother', 'father', 'head']",4372744
"['chariot', 'son', 'son', 'magdalene', 'son']",1261355
[],12599417
"['house', 'son']",7192710
['father'],24355979
[],1376896
[],11419319
['husband'],21682038
"['marriage', 'vettupuli', 'village', 'escape', 'village']",33383946
"['husband', 'paralysis', 'desperation', 'death', 'dealer', 'apartment']",161450
[],23566477
['husband'],31832848
"['funeral', 'house']",4370892
[],22834804
['rescue'],19282000
[],34985021
[],1595987
['cord'],23899512
"['affections', 'dog', 'ex']",3036635
"['name', 'time', 'film']",24898518
[],34431042
"['increase', 'be']",5549799
"['employer', 'suggestion', 'state', 'visit']",228355
[],8773488
"['father', 'illegitimacy', 'body', 'baby']",645071
"['life', 'karma', 'life']",11192132
[],13005847
"['life', 'boyfriend', 'mother', 'mother', 'aunt', 'aunt', 'aunt', 'mother', 'mother', 'apartment', 'apartment', 'sheet', 'dress', 'pad', 'mouth', 'money', 'stupidity', 'money', 'card', 'employees', 'mother', 'pet', 'chance', 'chance', 'worker', 'breast', 'friend', 'child', 'sculpture', 'son', 'couple']",18520285
"['husband', 'campaign', 'lifestyle']",1740764
"['mother', 'santi', 'marriage', 'home', 'son', 'help']",35586499
[],26350638
"['father', 'father', 'husband', 'father', 'house', 'nephew']",32496356
['associate'],3790121
"['friend', 'husband', 'room', 'funeral', 'lawyer', 'will', 'company', 'daughter', 'picture', 'sales', 'sales']",33059077
[],1266819
"['home', 'attacker', 'mind', 'editor']",3615688
[],31677943
[],33329567
"['uncle', 'class', 'crush', 'side', 'head', 'uncle', 'family', 'head', 'side', 'uncle', 'uncle', 'father', 'father', 'friendship']",3564596
"['book', 'doodle', 'locker', 'friend', 'class', 'humiliation', 'firm', 'office', 'mom', 'mother', 'apartment', 'work']",25576998
[],10552882
"['stepmother', 'mother', 'stepmother']",23945123
"['friend', 'virginity', 'friend', 'identity', 'image', 'reputation', 'teacher', 'crush', 'mother', 'cast', 'boyfriend', 'clique']",23438736
"['parent', 'father']",12576808
[],3067907
[],1906889
[],35014366
[],32426830
"['romance', 'husband', 'relationship', 'course', 'father', 'husband', 'father']",28305369
[],9013693
"['company', 'faith']",24320501
[],22632836
[],20671625
"['home', 'brother', 'relationships', 'brother', 'brother', 'bus']",7463316
"['husband', 'father']",7443928
"['marriage', 'friend', 'husband', 'residence', 'husband', 'husband', 'husband', 'husband', 'husband', 'child']",24446273
[],32907230
[],35978509
['locker'],26358395
[],20645464
[],9963622
"['friend', 'promise', 'father', 'mother', 'mother', 'life', 'mother', 'memory', 'word']",5894429
"['parent', 'father', 'stepmother', 'mother', 'school']",19730179
[],26906212
"['condition', 'house', 'forgiveness', 'town', 'wife', 'abdomen', 'belly', 'heel', 'home', 'flat', 'childhood']",1343628
"['boyfriend', 'job', 'boyfriend', 'ghost', 'face', 'place', 'mother', 'mother', 'daughter']",26015681
"['life', 'mother', 'mother', 'mate']",6639909
['father'],30627321
"['approval', 'aversion']",32643768
"['stomach', 'murder', 'place']",5846938
"['catalogue', 'own', 'life', 'son']",3138227
[],5697632
[],15205867
['mother'],15508824
['interest'],2210286
['property'],27160764
"['fiancé', 'mother', 'meade', 'life', 'time', 'mother', 'heart', 'demons', 'marriage', 'husband', 'husband', 'feel']",8113966
"['sister', 'yoshino', 'diary']",617769
[],14445660
"['abduction', 'father', 'feelings', 'world', 'father', 'father']",2259030
['way'],11937252
"['name', 'bag', 'line', 'brother']",2769852
[],4400405
"['performance', 'boss', 'husband', 'anger', 'boss', 'maid', 'knowledge', 'son']",8294126
['fiancee'],3177439
[],7906
"['friends', 'inmates', 'sentence']",11842746
"['fear', 'case', 'friend', 'cellphone', 'colleagues', 'case', 'house', 'car', 'memory', 'mother', 'wits', 'illusions', 'door', 'leg', 'grade', 'parent', 'parent', 'parent', 'edward', 'parent', 'father', 'mother', 'father', 'house']",8896753
"['sister', 'leg', 'attack', 'home', 'family', 'house', 'bedroom', 'room', 'cry', 'whereabouts', 'sage']",27923824
[],11850569
"['work', 'friend', 'throat', 'baby', 'connie', 'husband', 'purse', 'bag', 'leave', 'marriage', 'life']",5787450
['job'],1461417
[],14143644
[],9495654
"['date', 'womb', 'pregnancy', 'child', 'mother', 'poongavanm']",31140821
"['sister', 'quarrel', 'team', 'plight', 'maapillai', 'axe']",5760640
"['daughters', 'company', 'suman', 'nephew']",5937788
['father'],32826498
['childhood'],35012794
[],30413149
"['origins', 'father', 'chassis', 'eye', 'abilities', 'attack', 'shoulder', 'birthday', 'mother', 'recoil', 'abilities', 'battery']",2344137
['son'],4971555
[],17722134
[],5120572
[],26131380
[],34540617
"['mother', 'mother', 'mother', 'secret', 'secret', 'secret', 'song', 'mother', 'popularity', 'popularity', 'mother', 'group', 'girls', 'show', 'group', 'bracelet', 'group', 'song', 'mother', 'mother', 'work']",12414587
"['life', 'mother', 'home']",25540872
[],10031038
['book'],16047605
"['ring', 'ring', 'ashtray', 'ring', 'fear', 'build', 'underlings', 'men', 'boyfriend']",2116356
"['friends', 'friend', 'plan', 'captain']",15060240
"['emotions', 'emotions', 'life', 'machine', 'program', 'granddaughter']",4288473
[],21600231
"['brother', 'husband', 'daughter', 'part', 'father', 'job', 'daughter', 'plan', 'advance', 'daughter', 'part']",1141596
[],24972992
[],28226679
"['husband', 'children']",171545
[],14136794
"['mother', 'brother', 'father', 'surprise', 'father', 'book']",23128400
"['son', 'child', 'clothe', 'change', 'husband', 'child']",3912910
[],3681139
"['foot', 'one', 'friends', 'name', 'plan', 'hand', 'baptism', 'path', 'step', 'husband', 'pistol', 'daughter', 'boyfriend', 'daughter']",2762659
"['husband', 'love', 'husband', 'indiscretion', 'friends', 'german', 'friends', 'lovers', 'life', 'die', 'death', 'friends', 'friends', 'absence', 'secret', 'chance', 'life']",451791
[],26364509
[],24732529
['mother'],21388424
"['power', 'declarations']",445895
"['brother', 'friend', 'help']",32038154
"['examinations', 'labworker', 'sister', 'wish', 'boss', 'address', 'form', 'opponent', 'apartment', 'sister', 'house']",456959
[],4140604
"['companion', 'engagement', 'son']",15127637
[],28148325
[],33334420
"['parent', 'identity']",24583533
"['apartment', 'parent', 'job', 'sleep', 'mother', 'father', 'trip', 'way', 'home', 'house', 'home', 'death', 'home', 'dead', 'body', 'head']",8302915
[],129246
"['string', 'volunteer']",9119884
[],859241
[],22225850
['husband'],29460177
"['study', 'fiancé', 'lover', 'husband', 'house', 'daughter']",35281447
"['brother', 'father', 'father', 'sisters', 'brother', 'father', 'father', 'father', 'father', 'father', 'room', 'father', 'permission', 'father', 'visit', 'family', 'life', 'key', 'sisters', 'sisters', 'limit', 'arm', 'father', 'sisters', 'gown', 'pavilion', 'pavilion']",1226363
[],12248294
['trouble'],17957459
"['call', 'car', 'body', 'death']",26226313
"['wish', 'dream']",23790789
[],26695384
[],2295200
[],1475914
"['bed', 'window']",9693961
"['father', 'father', 'immorality', 'service', 'worth', 'skills', 'gift']",29029252
[],32874019
['purpose'],11076103
[],5416532
[],19773644
['carriage'],1364238
[],4705518
"['hometown', 'graduation', 'past', 'past', 'friend', 'friend']",12757619
[],19208905
[],7109992
"['chance', 'car', 'attitude', 'life', 'lancia', 'car', 'level', 'performance']",512161
['sister'],11397477
"['life', 'face', 'face']",28887962
[],3567408
[],18624278
"['parent', 'brother']",30559901
[],13891325
"['task', 'stay', 'bed', 'child', 'consent', 'pregnancy', 'abortion', 'body', 'husband', 'pregnancy', 'mother', 'mother', 'mother', 'mother', 'mother', 'mother', 'hand', 'sons', 'suspicion', 'assistance', 'job']",26968111
[],25754553
[],29051421
[],23960424
"['mother', 'education']",1138873
[],21032415
[],14242470
"['ex', 'break', 'sister', 'sister', 'eye', 'sister', 'message', 'cellphone', 'watch', 'friend', 'boyfriend', 'phone', 'cellphone', 'room', 'phone', 'apartment', 'body', 'curse', 'mouth', 'ring', 'father', 'father', 'number']",6942838
"['hand', 'need']",16958405
"['status', 'flat', 'job', 'job', 'apartment', 'virginity', 'plan', 'safety', 'dream', 'cousin']",633832
['house'],8249465
"['book', 'friends', 'co', 'friend', 'visit', 'be']",2493307
"['blood', 'body', 'grandfather', 'body']",3384239
"['interest', 'relationship', 'mother', 'affair']",4358039
['cat'],1814089
"['husband', 'arm', 'gun', 'date', 'money', 'knees', 'star', 'mother']",27753599
[],6847340
"['feelings', 'attraction']",16345566
"['friends', 'therapist', 'therapist', 'interactions', 'brain', 'ambition']",21869908
[],3581636
[],23925754
"['father', 'family']",3589259
['loyalty'],5579906
[],8377856
['mother'],25065018
[],29393556
[],491757
[],350584
[],1592736
['name'],25888701
[],4543480
"['body', 'statement', 'attackers', 'kneel', 'attackers', 'justice', 'husband']",1238102
"['daughter', 'voice', 'mind', 'play', 'daughter', 'mind', 'objections', 'piano', 'passion', 'play', 'desire', 'caress', 'head', 'daughter', 'heart', 'finger', 'piano', 'injury', 'baggage', 'foot', 'mind', 'life', 'finger', 'piano', 'papa', 'mother']",133688
[],33757322
"['sister', 'mind']",9522001
[],335298
"['first', 'status', 'mother', 'sight', 'parent', 'father', 'mother', 'mother', 'reaction', 'hurt', 'anger', 'kitchen']",74868
"['mom', 'dad', 'mom', 'aunt', 'husband', 'relatives']",13951439
"['ambition', 'accent', 'father', 'mouth', 'arse', 'future', 'ingratitude', 'grind', 'father', 'stepmother', 'neck', 'face', 'assistant', 'son']",4836072
"['boyfriend', 'son', 'children', 'span', 'mother', 'sister', 'silva', 'brother']",12250339
[],4575990
"['degree', 'do', 'eye', 'clock', 'daughter', 'apartment', 'student', 'success', 'factory', 'apartment', 'salary', 'life', 'call', 'roommates', 'apartment', 'flat', 'eye', 'husband', 'dacha', 'mother', 'son', 'money', 'life']",864614
"['entourage', 'entourage', 'future', 'feelings', 'life', 'chamber', 'feelings', 'burn']",3493076
[],19833487
[],27108361
