wiki_id,plural,female,male,unknown,neutral
23890098,2.0,0.0,0.0,0.0,0.0
31186339,3.6666666666666665,12.0,8.0,2.0,0.0
20663735,0.0,4.5,7.777777777777778,2.0,0.0
2231378,2.0,3.333333333333333,12.333333333333334,2.0,0.0
595909,2.6666666666666665,12.0,12.0,2.0,0.0
5272176,2.0,3.5,8.142857142857142,2.0,0.0
1952976,2.0,16.166666666666668,8.666666666666666,3.5,0.0
24225279,2.75,15.5,10.666666666666666,2.0,0.0
2462689,2.0,2.0,10.6,0.0,0.0
20532852,0.0,0.0,8.5,0.0,0.0
15401493,3.5,13.0,4.25,2.0,0.0
18188932,2.5,0.0,2.0,0.0,0.0
2940516,0.0,0.0,3.6666666666666665,0.0,0.0
1335380,5.25,11.5,6.142857142857143,3.0,0.0
1480747,4.142857142857143,5.333333333333333,15.642857142857142,2.0,0.0
24448645,2.0,8.0,0.0,0.0,0.0
15072401,0.0,0.0,3.0,0.0,0.0
4018288,0.0,11.0,14.0,0.0,0.0
4596602,4.5,6.0,8.25,2.0,0.0
15224586,2.0,0.0,4.0,0.0,0.0
15585766,2.0,2.0,4.333333333333333,0.0,0.0
1760737,0.0,0.0,8.666666666666666,0.0,0.0
29062594,4.0,0.0,0.0,0.0,0.0
29326153,0.0,0.0,2.0,2.0,0.0
9252321,2.0,6.0,8.666666666666666,2.0,0.0
8388648,2.0,23.0,17.666666666666668,2.0,0.0
10644072,2.0,11.444444444444445,35.25,2.125,0.0
13455076,2.5,0.0,0.0,0.0,0.0
33269085,0.0,3.0,6.0,2.0,0.0
2254491,3.0,12.0,11.0,0.0,0.0
447194,2.6666666666666665,11.0,11.0,0.0,0.0
24165951,0.0,0.0,0.0,0.0,0.0
18549958,2.0,6.5,0.0,2.0,0.0
12978934,3.0,6.5,8.333333333333334,2.0,0.0
8471210,7.0,3.4285714285714284,5.428571428571429,0.0,0.0
1925869,7.5,12.0,7.428571428571429,0.0,0.0
10799612,4.0,2.6666666666666665,4.25,0.0,0.0
3150865,0.0,0.0,9.666666666666666,2.0,0.0
20591333,0.0,0.0,3.0,0.0,0.0
28238240,0.0,0.0,0.0,2.0,0.0
5414895,3.4,2.0,5.421052631578948,4.333333333333333,0.0
17124781,2.8,0.0,11.0,2.0,0.0
5425205,2.333333333333333,9.6,11.333333333333334,2.5,0.0
28207941,2.0,3.0,0.0,0.0,0.0
14330027,0.0,0.0,6.0,0.0,0.0
4356664,0.0,3.0,5.75,0.0,0.0
19174305,3.0,0.0,8.0,0.0,0.0
33417831,3.0,0.0,2.0,0.0,0.0
2408359,2.6666666666666665,2.0,2.0,2.0,0.0
1838882,2.0,5.0,17.25,0.0,0.0
25755313,0.0,0.0,5.0,0.0,0.0
10016997,2.0,0.0,4.4,0.0,0.0
8153846,0.0,5.0,2.0,0.0,0.0
24486071,0.0,0.0,2.5,0.0,0.0
4466226,2.0,12.666666666666666,17.5,2.0,0.0
27975390,0.0,0.0,0.0,0.0,0.0
6167400,2.0,0.0,8.0,0.0,0.0
17711304,3.0,6.0,7.857142857142857,0.0,0.0
18392317,0.0,4.0,3.25,0.0,0.0
15161056,6.0,9.5,12.25,2.0,0.0
21500407,3.5,14.666666666666666,15.333333333333334,2.0,0.0
3459677,3.6,3.0,0.0,0.0,0.0
34420857,2.0,5.2,12.0,0.0,0.0
18369853,3.0,0.0,25.5,2.5,0.0
529276,2.0,7.8,9.75,2.333333333333333,0.0
20631892,4.0,5.0,7.833333333333333,2.333333333333333,0.0
24577134,0.0,2.5,4.666666666666667,0.0,0.0
32556450,0.0,0.0,9.0,0.0,0.0
455089,3.5,2.0,9.857142857142858,3.0,0.0
23266463,3.5,13.0,0.0,0.0,0.0
35779717,0.0,5.5,9.8,0.0,0.0
23299845,2.5,2.0,0.0,0.0,0.0
226664,2.0,4.666666666666667,28.666666666666668,0.0,0.0
25113407,2.0,0.0,6.0,0.0,0.0
27403920,2.5,6.0,9.428571428571429,2.0,0.0
2524925,3.5,4.0,12.0,3.0,0.0
657446,2.0,5.75,23.25,2.0,0.0
1591973,3.0,19.5,5.6,2.0,0.0
12383757,2.0,0.0,0.0,0.0,0.0
4355919,0.0,0.0,10.0,0.0,0.0
32163620,2.0,3.0,5.0,0.0,0.0
11685571,0.0,0.0,7.2,0.0,0.0
4039635,2.0,0.0,7.0,0.0,0.0
17371197,0.0,0.0,8.0,3.0,0.0
1282593,3.0,13.857142857142858,3.5,2.0,0.0
7504323,0.0,4.0,4.0,0.0,0.0
7675415,3.0,6.0,11.0,0.0,0.0
3109393,3.0,0.0,0.0,0.0,0.0
7580720,0.0,15.8,17.0,2.4,0.0
457561,2.0,18.0,0.0,2.0,0.0
32137084,0.0,0.0,12.25,0.0,0.0
