wiki_id,plural,female,male,unknown,neutral
7671792,0.0,0.0,29.0,2.0,0.0
5983605,9.0,7.0,21.0,0.0,0.0
7548602,38.0,62.0,396.0,26.0,0.0
33614310,6.0,2.0,18.0,3.0,0.0
30439611,0.0,0.0,11.0,0.0,0.0
14935392,4.0,0.0,66.0,4.0,0.0
26561332,47.0,7.0,88.0,3.0,0.0
5672605,7.0,0.0,5.0,2.0,0.0
19078967,0.0,0.0,3.0,0.0,0.0
5657238,0.0,7.0,2.0,0.0,0.0
35019319,0.0,0.0,0.0,0.0,0.0
29549727,0.0,0.0,25.0,2.0,0.0
25958067,0.0,64.0,32.0,2.0,0.0
3709021,0.0,2.0,12.0,6.0,0.0
4734122,9.0,2.0,48.0,0.0,0.0
17193728,0.0,7.0,19.0,0.0,0.0
785488,0.0,22.0,20.0,7.0,0.0
11493672,2.0,0.0,0.0,0.0,0.0
30714098,12.0,39.0,108.0,8.0,0.0
6215073,59.0,22.0,13.0,6.0,0.0
21099183,0.0,5.0,4.0,0.0,0.0
484102,4.0,68.0,21.0,4.0,0.0
4415958,0.0,55.0,26.0,8.0,0.0
9307052,8.0,55.0,71.0,0.0,0.0
17489502,0.0,9.0,68.0,4.0,0.0
101523,80.0,14.0,50.0,4.0,0.0
25223887,31.0,8.0,19.0,2.0,0.0
12152908,42.0,8.0,84.0,5.0,0.0
14060163,0.0,0.0,0.0,0.0,0.0
1697309,7.0,103.0,0.0,0.0,0.0
10014126,0.0,2.0,17.0,0.0,0.0
25489908,2.0,9.0,24.0,0.0,0.0
20627774,2.0,0.0,8.0,0.0,0.0
35316287,0.0,0.0,25.0,4.0,0.0
14840073,0.0,0.0,12.0,0.0,0.0
10395114,0.0,2.0,0.0,0.0,0.0
6788669,13.0,42.0,28.0,8.0,0.0
23805662,7.0,20.0,17.0,0.0,0.0
32715601,0.0,0.0,2.0,0.0,0.0
12494128,0.0,2.0,7.0,0.0,0.0
9214302,0.0,2.0,23.0,5.0,0.0
35131808,0.0,0.0,3.0,5.0,0.0
17758086,4.0,49.0,90.0,10.0,0.0
31805047,0.0,0.0,4.0,0.0,0.0
1862086,4.0,25.0,36.0,2.0,0.0
42861,3.0,0.0,6.0,0.0,0.0
23057797,0.0,3.0,0.0,0.0,0.0
6902699,4.0,27.0,42.0,0.0,0.0
5965800,5.0,0.0,4.0,0.0,0.0
3410910,0.0,4.0,7.0,0.0,0.0
8454631,15.0,82.0,133.0,2.0,0.0
35030681,2.0,0.0,2.0,0.0,0.0
6551508,0.0,0.0,7.0,0.0,0.0
4707517,2.0,29.0,5.0,0.0,0.0
21674541,4.0,0.0,6.0,0.0,0.0
2870583,4.0,2.0,17.0,0.0,0.0
22541211,2.0,37.0,74.0,6.0,0.0
8955193,0.0,5.0,2.0,0.0,0.0
23268277,0.0,0.0,7.0,0.0,0.0
19896950,15.0,28.0,112.0,11.0,0.0
26340503,0.0,0.0,0.0,0.0,0.0
4372744,29.0,31.0,70.0,8.0,0.0
1261355,6.0,15.0,75.0,9.0,0.0
12599417,2.0,0.0,0.0,0.0,0.0
7192710,5.0,3.0,11.0,0.0,0.0
24355979,6.0,24.0,76.0,2.0,0.0
1376896,4.0,0.0,11.0,0.0,0.0
11419319,17.0,3.0,86.0,0.0,0.0
21682038,9.0,5.0,49.0,3.0,0.0
33383946,13.0,13.0,24.0,0.0,0.0
161450,0.0,42.0,44.0,3.0,0.0
23566477,0.0,0.0,19.0,0.0,0.0
31832848,5.0,3.0,22.0,5.0,0.0
4370892,2.0,5.0,65.0,2.0,0.0
22834804,16.0,0.0,5.0,0.0,0.0
19282000,0.0,3.0,4.0,0.0,0.0
34985021,0.0,0.0,7.0,0.0,0.0
1595987,11.0,0.0,59.0,7.0,0.0
23899512,0.0,7.0,23.0,0.0,0.0
3036635,0.0,6.0,7.0,0.0,0.0
24898518,2.0,9.0,31.0,2.0,0.0
34431042,0.0,0.0,3.0,0.0,0.0
5549799,10.0,5.0,95.0,11.0,0.0
228355,6.0,18.0,94.0,5.0,0.0
8773488,0.0,0.0,19.0,0.0,0.0
645071,0.0,10.0,13.0,0.0,0.0
11192132,0.0,6.0,4.0,0.0,0.0
13005847,0.0,0.0,8.0,0.0,0.0
18520285,10.0,128.0,94.0,19.0,0.0
1740764,2.0,8.0,74.0,0.0,0.0
35586499,17.0,19.0,36.0,0.0,0.0
26350638,5.0,0.0,5.0,0.0,0.0
32496356,39.0,23.0,15.0,2.0,0.0
3790121,9.0,3.0,0.0,2.0,0.0
33059077,14.0,62.0,5.0,2.0,0.0
1266819,3.0,0.0,5.0,0.0,0.0
3615688,2.0,32.0,12.0,0.0,0.0
31677943,0.0,0.0,4.0,0.0,0.0
33329567,0.0,0.0,48.0,0.0,0.0
3564596,9.0,71.0,56.0,7.0,0.0
25576998,5.0,57.0,49.0,0.0,0.0
10552882,2.0,0.0,10.0,2.0,0.0
23945123,0.0,10.0,3.0,0.0,0.0
23438736,6.0,64.0,22.0,2.0,0.0
12576808,46.0,3.0,60.0,13.0,0.0
3067907,0.0,0.0,0.0,0.0,0.0
1906889,5.0,6.0,13.0,2.0,0.0
35014366,0.0,0.0,5.0,0.0,0.0
32426830,4.0,0.0,27.0,0.0,0.0
28305369,0.0,13.0,33.0,2.0,0.0
9013693,0.0,0.0,0.0,0.0,0.0
24320501,8.0,19.0,58.0,4.0,0.0
22632836,0.0,0.0,0.0,0.0,0.0
20671625,10.0,2.0,7.0,2.0,0.0
7463316,0.0,38.0,52.0,4.0,0.0
7443928,2.0,16.0,33.0,2.0,0.0
24446273,2.0,29.0,31.0,0.0,0.0
32907230,2.0,2.0,9.0,0.0,0.0
35978509,0.0,0.0,5.0,3.0,0.0
26358395,5.0,5.0,86.0,5.0,0.0
20645464,0.0,0.0,6.0,0.0,0.0
9963622,26.0,0.0,30.0,0.0,0.0
5894429,2.0,28.0,16.0,3.0,0.0
19730179,0.0,11.0,0.0,0.0,0.0
26906212,0.0,4.0,7.0,0.0,0.0
1343628,0.0,36.0,63.0,4.0,0.0
26015681,3.0,15.0,10.0,2.0,0.0
6639909,2.0,10.0,2.0,2.0,0.0
30627321,7.0,2.0,21.0,0.0,0.0
32643768,0.0,3.0,9.0,0.0,0.0
5846938,37.0,27.0,42.0,6.0,0.0
3138227,0.0,14.0,2.0,0.0,0.0
5697632,3.0,0.0,8.0,0.0,0.0
15205867,2.0,0.0,0.0,0.0,0.0
15508824,0.0,6.0,8.0,0.0,0.0
2210286,2.0,8.0,20.0,0.0,0.0
27160764,8.0,5.0,80.0,0.0,0.0
8113966,2.0,29.0,11.0,0.0,0.0
617769,2.0,25.0,86.0,5.0,0.0
14445660,0.0,0.0,9.0,0.0,0.0
2259030,2.0,21.0,14.0,2.0,0.0
11937252,2.0,4.0,4.0,0.0,0.0
2769852,30.0,22.0,78.0,4.0,0.0
4400405,0.0,0.0,7.0,0.0,0.0
8294126,4.0,38.0,73.0,9.0,0.0
3177439,7.0,7.0,16.0,2.0,0.0
7906,2.0,0.0,20.0,0.0,0.0
11842746,0.0,10.0,2.0,0.0,0.0
8896753,7.0,86.0,26.0,0.0,0.0
27923824,5.0,80.0,29.0,4.0,0.0
11850569,0.0,0.0,3.0,0.0,0.0
5787450,14.0,41.0,63.0,4.0,0.0
1461417,8.0,2.0,20.0,0.0,0.0
14143644,8.0,0.0,10.0,0.0,0.0
9495654,7.0,0.0,19.0,0.0,0.0
31140821,74.0,19.0,110.0,3.0,0.0
5760640,38.0,28.0,63.0,2.0,0.0
5937788,3.0,6.0,16.0,0.0,0.0
32826498,0.0,3.0,3.0,0.0,0.0
35012794,0.0,4.0,0.0,0.0,0.0
30413149,6.0,0.0,6.0,0.0,0.0
2344137,37.0,75.0,103.0,11.0,0.0
4971555,12.0,9.0,57.0,0.0,0.0
17722134,11.0,0.0,2.0,0.0,0.0
5120572,8.0,0.0,0.0,0.0,0.0
26131380,0.0,0.0,0.0,0.0,0.0
34540617,0.0,0.0,4.0,0.0,0.0
12414587,0.0,70.0,21.0,7.0,0.0
25540872,0.0,5.0,0.0,0.0,0.0
10031038,3.0,0.0,10.0,0.0,0.0
16047605,0.0,3.0,0.0,0.0,0.0
2116356,4.0,22.0,42.0,0.0,0.0
15060240,39.0,48.0,10.0,7.0,0.0
4288473,6.0,28.0,98.0,2.0,0.0
21600231,0.0,0.0,47.0,2.0,0.0
1141596,23.0,41.0,70.0,9.0,0.0
24972992,2.0,0.0,0.0,0.0,0.0
28226679,14.0,0.0,6.0,4.0,0.0
171545,5.0,9.0,40.0,0.0,0.0
14136794,0.0,5.0,11.0,2.0,0.0
23128400,2.0,9.0,11.0,2.0,0.0
3912910,10.0,21.0,10.0,13.0,0.0
3681139,18.0,0.0,48.0,4.0,0.0
2762659,32.0,113.0,139.0,4.0,0.0
451791,6.0,43.0,5.0,0.0,0.0
26364509,0.0,9.0,15.0,0.0,0.0
24732529,0.0,2.0,7.0,0.0,0.0
21388424,2.0,7.0,55.0,0.0,0.0
445895,30.0,25.0,54.0,0.0,0.0
32038154,0.0,9.0,3.0,0.0,0.0
456959,5.0,51.0,74.0,0.0,0.0
4140604,0.0,0.0,0.0,0.0,0.0
15127637,2.0,16.0,7.0,0.0,0.0
28148325,11.0,0.0,19.0,0.0,0.0
33334420,0.0,0.0,3.0,0.0,0.0
24583533,6.0,11.0,26.0,0.0,0.0
8302915,0.0,77.0,59.0,0.0,0.0
129246,2.0,0.0,33.0,2.0,0.0
9119884,0.0,2.0,9.0,0.0,0.0
859241,5.0,0.0,15.0,0.0,0.0
22225850,0.0,0.0,19.0,0.0,0.0
29460177,18.0,4.0,25.0,5.0,0.0
35281447,2.0,30.0,16.0,0.0,0.0
1226363,11.0,63.0,70.0,2.0,0.0
12248294,0.0,0.0,2.0,0.0,0.0
17957459,0.0,3.0,0.0,0.0,0.0
26226313,30.0,20.0,57.0,0.0,0.0
23790789,0.0,3.0,3.0,0.0,0.0
26695384,3.0,0.0,54.0,0.0,0.0
2295200,0.0,0.0,5.0,0.0,0.0
1475914,5.0,4.0,7.0,0.0,0.0
9693961,4.0,10.0,20.0,0.0,0.0
29029252,8.0,37.0,45.0,4.0,0.0
32874019,2.0,2.0,4.0,0.0,0.0
11076103,0.0,3.0,11.0,0.0,0.0
5416532,0.0,0.0,4.0,0.0,0.0
19773644,7.0,0.0,12.0,2.0,0.0
1364238,2.0,4.0,32.0,2.0,0.0
4705518,2.0,0.0,8.0,0.0,0.0
12757619,0.0,11.0,2.0,0.0,0.0
19208905,0.0,0.0,7.0,0.0,0.0
7109992,0.0,0.0,0.0,0.0,0.0
512161,14.0,25.0,27.0,0.0,0.0
11397477,0.0,4.0,0.0,0.0,0.0
28887962,17.0,28.0,119.0,2.0,0.0
3567408,0.0,0.0,32.0,0.0,0.0
18624278,0.0,0.0,12.0,0.0,0.0
30559901,0.0,3.0,2.0,0.0,0.0
13891325,0.0,0.0,12.0,2.0,0.0
26968111,2.0,88.0,10.0,3.0,0.0
25754553,0.0,0.0,2.0,0.0,0.0
29051421,0.0,0.0,22.0,7.0,0.0
23960424,0.0,0.0,0.0,0.0,0.0
1138873,0.0,11.0,23.0,0.0,0.0
21032415,2.0,0.0,18.0,3.0,0.0
14242470,0.0,3.0,25.0,4.0,0.0
6942838,20.0,101.0,34.0,4.0,0.0
