wiki_id,plural,female,male,unknown,neutral
14746604,2.0,0.0,2.0,0.0,0.0
8191245,0.0,1.0,2.0,0.0,0.0
20914710,1.0,1.0,3.0,0.0,0.0
27369092,0.0,2.0,1.0,0.0,0.0
24268011,0.0,3.0,10.0,4.0,0.0
4154028,6.0,3.0,9.0,1.0,0.0
770277,3.0,4.0,6.0,2.0,0.0
18133264,0.0,0.0,1.0,0.0,0.0
25588342,0.0,0.0,2.0,0.0,0.0
22479768,3.0,0.0,2.0,0.0,0.0
6002183,2.0,3.0,4.0,0.0,0.0
6540216,0.0,0.0,1.0,0.0,0.0
31509403,0.0,1.0,0.0,0.0,0.0
225473,1.0,2.0,2.0,0.0,0.0
32995532,0.0,1.0,2.0,1.0,0.0
36566804,0.0,1.0,1.0,0.0,0.0
24073089,4.0,3.0,3.0,2.0,0.0
30405742,2.0,0.0,1.0,0.0,0.0
23991052,2.0,1.0,5.0,1.0,0.0
6084851,0.0,1.0,1.0,0.0,0.0
2322506,15.0,5.0,3.0,3.0,0.0
13495023,0.0,0.0,1.0,0.0,0.0
1813912,3.0,1.0,2.0,0.0,0.0
23605990,0.0,0.0,1.0,0.0,0.0
32558509,3.0,3.0,4.0,3.0,0.0
35030619,7.0,4.0,6.0,1.0,0.0
9138693,0.0,0.0,0.0,0.0,0.0
19332675,1.0,3.0,5.0,1.0,0.0
19755481,3.0,3.0,4.0,4.0,0.0
27368886,3.0,2.0,3.0,0.0,0.0
5925279,0.0,4.0,5.0,0.0,0.0
26499399,5.0,2.0,16.0,1.0,0.0
35764248,3.0,0.0,0.0,0.0,0.0
26393786,1.0,1.0,2.0,0.0,0.0
27997130,1.0,0.0,0.0,0.0,0.0
7429667,11.0,8.0,11.0,1.0,0.0
30866673,5.0,2.0,6.0,2.0,0.0
34501845,1.0,0.0,2.0,0.0,0.0
30622939,6.0,6.0,7.0,0.0,0.0
1373219,2.0,2.0,6.0,1.0,0.0
2311219,8.0,1.0,11.0,2.0,0.0
26834911,0.0,0.0,4.0,0.0,0.0
20120996,7.0,5.0,1.0,4.0,0.0
20533021,0.0,0.0,1.0,0.0,0.0
31083557,6.0,4.0,5.0,4.0,0.0
13448042,1.0,2.0,1.0,0.0,0.0
18563253,0.0,0.0,2.0,0.0,0.0
25858471,1.0,0.0,3.0,2.0,0.0
9916623,0.0,1.0,0.0,0.0,0.0
20753929,1.0,2.0,2.0,1.0,0.0
6777222,8.0,1.0,10.0,3.0,0.0
26464187,1.0,0.0,2.0,0.0,0.0
26182742,1.0,0.0,2.0,2.0,0.0
5733324,1.0,2.0,3.0,3.0,0.0
8262659,4.0,0.0,5.0,0.0,0.0
26003987,2.0,0.0,2.0,0.0,0.0
6285350,0.0,0.0,1.0,0.0,0.0
4995581,1.0,4.0,2.0,2.0,0.0
20805584,1.0,0.0,2.0,0.0,0.0
2257358,1.0,5.0,6.0,1.0,0.0
11074454,0.0,0.0,1.0,0.0,0.0
12113134,0.0,0.0,3.0,0.0,0.0
5239234,1.0,1.0,10.0,2.0,0.0
18066729,0.0,0.0,1.0,0.0,0.0
6593182,4.0,1.0,4.0,1.0,0.0
3257958,1.0,3.0,4.0,2.0,0.0
4716139,1.0,1.0,2.0,0.0,0.0
22480532,2.0,1.0,3.0,1.0,0.0
9294,2.0,2.0,3.0,2.0,0.0
32803232,0.0,0.0,1.0,0.0,0.0
3389457,0.0,0.0,1.0,0.0,0.0
8511975,2.0,0.0,0.0,0.0,0.0
24840023,5.0,0.0,4.0,1.0,0.0
1330432,2.0,2.0,4.0,0.0,0.0
518117,0.0,6.0,6.0,3.0,0.0
19389615,4.0,2.0,2.0,1.0,0.0
14359457,2.0,0.0,1.0,0.0,0.0
6270685,1.0,1.0,1.0,1.0,0.0
11250635,3.0,1.0,5.0,2.0,0.0
6752415,3.0,3.0,1.0,0.0,0.0
6369452,2.0,1.0,2.0,0.0,0.0
2862137,0.0,2.0,3.0,1.0,0.0
5283066,0.0,1.0,6.0,0.0,0.0
13259610,1.0,0.0,1.0,0.0,0.0
4199982,0.0,1.0,1.0,0.0,0.0
14570672,1.0,1.0,4.0,0.0,0.0
25098041,3.0,4.0,3.0,3.0,0.0
1424603,0.0,0.0,1.0,0.0,0.0
19703899,2.0,1.0,0.0,1.0,0.0
12786966,2.0,2.0,2.0,0.0,0.0
3523090,0.0,0.0,2.0,0.0,0.0
20887118,13.0,9.0,17.0,5.0,0.0
3723154,2.0,0.0,1.0,1.0,0.0
2274938,2.0,5.0,6.0,1.0,0.0
14983036,0.0,2.0,4.0,1.0,0.0
3147170,1.0,0.0,1.0,0.0,0.0
7529479,0.0,0.0,1.0,2.0,0.0
29049575,1.0,0.0,0.0,0.0,0.0
8665259,0.0,0.0,2.0,0.0,0.0
31844153,0.0,0.0,4.0,0.0,0.0
9734319,1.0,3.0,3.0,1.0,0.0
10016740,2.0,5.0,2.0,0.0,0.0
28983795,0.0,0.0,0.0,0.0,0.0
22829,1.0,2.0,1.0,0.0,0.0
9141521,2.0,0.0,7.0,1.0,0.0
12333653,1.0,1.0,2.0,0.0,0.0
34506820,1.0,0.0,2.0,0.0,0.0
11627124,0.0,1.0,3.0,1.0,0.0
1307956,0.0,2.0,3.0,0.0,0.0
34410222,0.0,0.0,0.0,0.0,0.0
6009073,1.0,1.0,2.0,0.0,0.0
3177319,5.0,2.0,10.0,3.0,0.0
22457596,3.0,8.0,7.0,2.0,0.0
27972540,2.0,0.0,1.0,1.0,0.0
2906378,0.0,3.0,4.0,1.0,0.0
1871096,3.0,1.0,6.0,2.0,0.0
16898363,2.0,1.0,4.0,0.0,0.0
35295429,1.0,2.0,1.0,1.0,0.0
33743642,1.0,0.0,3.0,0.0,0.0
17938594,0.0,2.0,1.0,0.0,0.0
797330,3.0,3.0,7.0,0.0,0.0
26816029,0.0,1.0,2.0,0.0,0.0
34171890,3.0,0.0,6.0,0.0,0.0
8094606,0.0,0.0,1.0,0.0,0.0
3098782,0.0,0.0,2.0,0.0,0.0
8418734,1.0,1.0,4.0,0.0,0.0
7171361,0.0,1.0,3.0,0.0,0.0
8956466,0.0,0.0,1.0,0.0,0.0
7977406,1.0,0.0,4.0,0.0,0.0
16179846,1.0,1.0,4.0,1.0,0.0
19203309,1.0,0.0,1.0,0.0,0.0
17063416,0.0,1.0,1.0,0.0,0.0
15052685,4.0,0.0,4.0,0.0,0.0
17991914,0.0,4.0,0.0,1.0,0.0
32136365,0.0,1.0,2.0,0.0,0.0
21716330,0.0,0.0,3.0,0.0,0.0
3192223,0.0,1.0,4.0,1.0,0.0
6838347,1.0,1.0,1.0,0.0,0.0
33431914,3.0,0.0,2.0,0.0,0.0
61494,9.0,5.0,5.0,5.0,0.0
3875037,0.0,0.0,2.0,0.0,0.0
203413,2.0,4.0,3.0,1.0,0.0
5981203,0.0,2.0,2.0,1.0,0.0
30097713,0.0,1.0,1.0,1.0,0.0
28822507,1.0,0.0,0.0,0.0,0.0
8204853,8.0,4.0,11.0,7.0,0.0
4179195,2.0,0.0,5.0,0.0,0.0
204774,13.0,4.0,13.0,7.0,0.0
17049621,6.0,1.0,8.0,1.0,0.0
8423977,1.0,3.0,6.0,4.0,0.0
6014959,0.0,3.0,3.0,1.0,0.0
35002799,0.0,0.0,0.0,0.0,0.0
26283768,1.0,0.0,0.0,0.0,0.0
4268056,0.0,0.0,1.0,3.0,0.0
15842654,0.0,1.0,2.0,0.0,0.0
5719024,1.0,0.0,3.0,0.0,0.0
25480074,2.0,4.0,2.0,0.0,0.0
9916970,1.0,2.0,2.0,0.0,0.0
265033,8.0,0.0,4.0,2.0,0.0
11102452,0.0,0.0,3.0,0.0,0.0
14711494,1.0,2.0,5.0,1.0,0.0
2155517,1.0,0.0,3.0,0.0,0.0
34638152,5.0,6.0,3.0,2.0,0.0
8764467,1.0,1.0,2.0,0.0,0.0
28756896,2.0,1.0,2.0,0.0,0.0
17643352,2.0,2.0,1.0,0.0,0.0
6004920,0.0,1.0,3.0,0.0,0.0
305909,1.0,2.0,7.0,1.0,0.0
11236428,0.0,4.0,2.0,0.0,0.0
1324717,0.0,2.0,1.0,1.0,0.0
106352,0.0,1.0,0.0,0.0,0.0
26004682,2.0,0.0,0.0,0.0,0.0
19389514,1.0,0.0,2.0,0.0,0.0
24228496,4.0,2.0,11.0,0.0,0.0
21447744,1.0,1.0,8.0,1.0,0.0
24277283,0.0,1.0,2.0,0.0,0.0
11293276,4.0,1.0,3.0,1.0,0.0
16673820,0.0,0.0,2.0,0.0,0.0
25335991,9.0,2.0,5.0,1.0,0.0
5159732,2.0,0.0,3.0,0.0,0.0
917524,3.0,2.0,5.0,2.0,0.0
16150645,3.0,0.0,3.0,1.0,0.0
33567266,3.0,1.0,1.0,1.0,0.0
3182458,3.0,2.0,9.0,2.0,0.0
14901197,3.0,0.0,4.0,5.0,0.0
474750,0.0,10.0,5.0,3.0,0.0
32777283,1.0,1.0,1.0,0.0,0.0
6002416,1.0,1.0,1.0,0.0,0.0
3322205,0.0,3.0,3.0,0.0,0.0
3006994,1.0,0.0,4.0,0.0,0.0
9537791,1.0,0.0,1.0,1.0,0.0
23910715,3.0,2.0,7.0,1.0,0.0
45772,1.0,1.0,6.0,1.0,0.0
7537280,2.0,1.0,3.0,0.0,0.0
600008,0.0,6.0,3.0,2.0,0.0
15428140,0.0,0.0,2.0,0.0,0.0
7671792,0.0,0.0,5.0,1.0,0.0
5983605,2.0,2.0,1.0,0.0,0.0
7548602,12.0,3.0,15.0,10.0,0.0
33614310,1.0,1.0,2.0,1.0,0.0
30439611,0.0,0.0,3.0,0.0,0.0
14935392,1.0,0.0,9.0,2.0,0.0
26561332,5.0,1.0,10.0,1.0,0.0
5672605,3.0,0.0,1.0,1.0,0.0
19078967,0.0,0.0,1.0,0.0,0.0
5657238,0.0,3.0,1.0,0.0,0.0
35019319,0.0,0.0,0.0,0.0,0.0
29549727,0.0,0.0,4.0,1.0,0.0
25958067,0.0,2.0,1.0,1.0,0.0
3709021,0.0,1.0,1.0,3.0,0.0
4734122,2.0,1.0,5.0,0.0,0.0
17193728,0.0,1.0,1.0,0.0,0.0
785488,0.0,2.0,4.0,2.0,0.0
11493672,1.0,0.0,0.0,0.0,0.0
30714098,4.0,3.0,7.0,4.0,0.0
6215073,10.0,5.0,3.0,2.0,0.0
21099183,0.0,1.0,2.0,0.0,0.0
484102,2.0,5.0,3.0,2.0,0.0
4415958,0.0,2.0,2.0,4.0,0.0
9307052,3.0,5.0,7.0,0.0,0.0
17489502,0.0,1.0,7.0,2.0,0.0
101523,8.0,5.0,6.0,2.0,0.0
25223887,6.0,2.0,4.0,1.0,0.0
12152908,4.0,3.0,7.0,2.0,0.0
14060163,0.0,0.0,0.0,0.0,0.0
1697309,3.0,6.0,0.0,0.0,0.0
10014126,0.0,1.0,2.0,0.0,0.0
25489908,1.0,2.0,1.0,0.0,0.0
20627774,1.0,0.0,1.0,0.0,0.0
35316287,0.0,0.0,2.0,2.0,0.0
14840073,0.0,0.0,2.0,0.0,0.0
10395114,0.0,1.0,0.0,0.0,0.0
6788669,3.0,6.0,6.0,4.0,0.0
23805662,2.0,1.0,1.0,0.0,0.0
32715601,0.0,0.0,1.0,0.0,0.0
12494128,0.0,1.0,2.0,0.0,0.0
9214302,0.0,1.0,4.0,2.0,0.0
35131808,0.0,0.0,1.0,2.0,0.0
17758086,1.0,6.0,5.0,4.0,0.0
31805047,0.0,0.0,1.0,0.0,0.0
1862086,1.0,3.0,6.0,1.0,0.0
42861,1.0,0.0,2.0,0.0,0.0
23057797,0.0,1.0,0.0,0.0,0.0
6902699,1.0,2.0,2.0,0.0,0.0
5965800,2.0,0.0,1.0,0.0,0.0
3410910,0.0,1.0,1.0,0.0,0.0
8454631,5.0,2.0,4.0,1.0,0.0
35030681,1.0,0.0,1.0,0.0,0.0
6551508,0.0,0.0,2.0,0.0,0.0
4707517,1.0,3.0,2.0,0.0,0.0
21674541,1.0,0.0,3.0,0.0,0.0
2870583,2.0,1.0,3.0,0.0,0.0
22541211,1.0,6.0,7.0,2.0,0.0
8955193,0.0,1.0,1.0,0.0,0.0
23268277,0.0,0.0,2.0,0.0,0.0
19896950,4.0,6.0,9.0,4.0,0.0
26340503,0.0,0.0,0.0,0.0,0.0
4372744,4.0,5.0,3.0,4.0,0.0
1261355,2.0,3.0,4.0,4.0,0.0
12599417,1.0,0.0,0.0,0.0,0.0
7192710,1.0,1.0,2.0,0.0,0.0
24355979,2.0,2.0,6.0,1.0,0.0
1376896,2.0,0.0,5.0,0.0,0.0
11419319,3.0,1.0,6.0,0.0,0.0
21682038,2.0,2.0,7.0,1.0,0.0
33383946,3.0,3.0,4.0,0.0,0.0
161450,0.0,4.0,3.0,1.0,0.0
23566477,0.0,0.0,2.0,0.0,0.0
31832848,2.0,1.0,1.0,1.0,0.0
4370892,1.0,2.0,4.0,1.0,0.0
22834804,3.0,0.0,2.0,0.0,0.0
19282000,0.0,1.0,2.0,0.0,0.0
34985021,0.0,0.0,1.0,0.0,0.0
1595987,2.0,0.0,8.0,3.0,0.0
23899512,0.0,2.0,5.0,0.0,0.0
3036635,0.0,1.0,1.0,0.0,0.0
24898518,1.0,2.0,2.0,1.0,0.0
34431042,0.0,0.0,1.0,0.0,0.0
5549799,4.0,1.0,4.0,4.0,0.0
228355,2.0,2.0,6.0,2.0,0.0
8773488,0.0,0.0,4.0,0.0,0.0
645071,0.0,3.0,3.0,0.0,0.0
11192132,0.0,1.0,1.0,0.0,0.0
13005847,0.0,0.0,2.0,0.0,0.0
18520285,3.0,6.0,10.0,8.0,0.0
1740764,1.0,4.0,6.0,0.0,0.0
35586499,3.0,4.0,5.0,0.0,0.0
26350638,2.0,0.0,1.0,0.0,0.0
32496356,7.0,4.0,4.0,1.0,0.0
3790121,4.0,1.0,0.0,1.0,0.0
33059077,3.0,7.0,2.0,1.0,0.0
1266819,1.0,0.0,1.0,0.0,0.0
3615688,1.0,3.0,3.0,0.0,0.0
31677943,0.0,0.0,2.0,0.0,0.0
33329567,0.0,0.0,3.0,0.0,0.0
3564596,3.0,2.0,9.0,3.0,0.0
25576998,2.0,3.0,2.0,0.0,0.0
10552882,1.0,0.0,1.0,1.0,0.0
23945123,0.0,1.0,1.0,0.0,0.0
23438736,3.0,4.0,4.0,1.0,0.0
12576808,10.0,1.0,7.0,6.0,0.0
3067907,0.0,0.0,0.0,0.0,0.0
1906889,1.0,1.0,2.0,1.0,0.0
35014366,0.0,0.0,1.0,0.0,0.0
32426830,1.0,0.0,3.0,0.0,0.0
28305369,0.0,1.0,4.0,1.0,0.0
9013693,0.0,0.0,0.0,0.0,0.0
24320501,3.0,5.0,4.0,2.0,0.0
22632836,0.0,0.0,0.0,0.0,0.0
20671625,3.0,1.0,2.0,1.0,0.0
7463316,0.0,2.0,4.0,2.0,0.0
7443928,1.0,4.0,4.0,1.0,0.0
24446273,1.0,3.0,2.0,0.0,0.0
32907230,1.0,1.0,2.0,0.0,0.0
35978509,0.0,0.0,1.0,1.0,0.0
26358395,2.0,2.0,6.0,2.0,0.0
20645464,0.0,0.0,2.0,0.0,0.0
9963622,6.0,0.0,3.0,0.0,0.0
5894429,1.0,4.0,5.0,1.0,0.0
19730179,0.0,2.0,0.0,0.0,0.0
26906212,0.0,1.0,1.0,0.0,0.0
1343628,0.0,3.0,2.0,1.0,0.0
26015681,1.0,4.0,2.0,1.0,0.0
6639909,1.0,2.0,1.0,1.0,0.0
30627321,2.0,1.0,3.0,0.0,0.0
32643768,0.0,1.0,2.0,0.0,0.0
5846938,4.0,3.0,3.0,3.0,0.0
3138227,0.0,2.0,1.0,0.0,0.0
5697632,1.0,0.0,1.0,0.0,0.0
15205867,1.0,0.0,0.0,0.0,0.0
15508824,0.0,2.0,1.0,0.0,0.0
2210286,1.0,1.0,3.0,0.0,0.0
27160764,2.0,2.0,7.0,0.0,0.0
8113966,1.0,3.0,2.0,0.0,0.0
617769,1.0,5.0,5.0,2.0,0.0
14445660,0.0,0.0,1.0,0.0,0.0
2259030,1.0,1.0,3.0,1.0,0.0
11937252,1.0,1.0,1.0,0.0,0.0
2769852,8.0,4.0,3.0,2.0,0.0
4400405,0.0,0.0,3.0,0.0,0.0
8294126,1.0,4.0,4.0,2.0,0.0
3177439,1.0,2.0,4.0,1.0,0.0
7906,1.0,0.0,4.0,0.0,0.0
11842746,0.0,1.0,1.0,0.0,0.0
8896753,1.0,3.0,4.0,0.0,0.0
27923824,2.0,7.0,2.0,2.0,0.0
11850569,0.0,0.0,1.0,0.0,0.0
5787450,4.0,3.0,4.0,2.0,0.0
1461417,2.0,1.0,2.0,0.0,0.0
14143644,3.0,0.0,2.0,0.0,0.0
9495654,2.0,0.0,4.0,0.0,0.0
31140821,11.0,4.0,11.0,1.0,0.0
5760640,5.0,2.0,8.0,1.0,0.0
5937788,1.0,2.0,4.0,0.0,0.0
32826498,0.0,1.0,1.0,0.0,0.0
35012794,0.0,1.0,0.0,0.0,0.0
30413149,1.0,0.0,2.0,0.0,0.0
2344137,10.0,3.0,10.0,5.0,0.0
4971555,2.0,3.0,7.0,0.0,0.0
17722134,2.0,0.0,1.0,0.0,0.0
5120572,1.0,0.0,0.0,0.0,0.0
26131380,0.0,0.0,0.0,0.0,0.0
34540617,0.0,0.0,1.0,0.0,0.0
12414587,0.0,4.0,2.0,2.0,0.0
25540872,0.0,2.0,0.0,0.0,0.0
10031038,1.0,0.0,2.0,0.0,0.0
16047605,0.0,1.0,0.0,0.0,0.0
2116356,2.0,3.0,5.0,0.0,0.0
15060240,8.0,6.0,3.0,3.0,0.0
4288473,2.0,4.0,5.0,1.0,0.0
21600231,0.0,0.0,5.0,1.0,0.0
1141596,5.0,2.0,2.0,4.0,0.0
24972992,1.0,0.0,0.0,0.0,0.0
28226679,4.0,0.0,1.0,1.0,0.0
171545,2.0,2.0,3.0,0.0,0.0
14136794,0.0,1.0,2.0,1.0,0.0
23128400,1.0,1.0,2.0,1.0,0.0
3912910,4.0,5.0,3.0,5.0,0.0
3681139,4.0,0.0,10.0,2.0,0.0
2762659,7.0,4.0,5.0,2.0,0.0
451791,2.0,3.0,1.0,0.0,0.0
26364509,0.0,2.0,3.0,0.0,0.0
24732529,0.0,1.0,2.0,0.0,0.0
21388424,1.0,1.0,3.0,0.0,0.0
445895,4.0,2.0,7.0,0.0,0.0
32038154,0.0,3.0,1.0,0.0,0.0
456959,2.0,4.0,11.0,0.0,0.0
4140604,0.0,0.0,0.0,0.0,0.0
15127637,1.0,3.0,2.0,0.0,0.0
28148325,4.0,0.0,3.0,0.0,0.0
33334420,0.0,0.0,1.0,0.0,0.0
24583533,3.0,2.0,5.0,0.0,0.0
8302915,0.0,4.0,6.0,0.0,0.0
129246,1.0,0.0,1.0,1.0,0.0
9119884,0.0,1.0,1.0,0.0,0.0
859241,2.0,0.0,1.0,0.0,0.0
22225850,0.0,0.0,1.0,0.0,0.0
29460177,4.0,1.0,6.0,2.0,0.0
35281447,1.0,4.0,1.0,0.0,0.0
1226363,2.0,3.0,8.0,1.0,0.0
12248294,0.0,0.0,1.0,0.0,0.0
17957459,0.0,1.0,0.0,0.0,0.0
26226313,3.0,2.0,6.0,0.0,0.0
23790789,0.0,1.0,1.0,0.0,0.0
26695384,1.0,0.0,10.0,0.0,0.0
2295200,0.0,0.0,2.0,0.0,0.0
1475914,2.0,1.0,2.0,0.0,0.0
9693961,2.0,2.0,4.0,0.0,0.0
29029252,3.0,1.0,5.0,2.0,0.0
32874019,1.0,1.0,2.0,0.0,0.0
11076103,0.0,1.0,2.0,0.0,0.0
5416532,0.0,0.0,1.0,0.0,0.0
19773644,2.0,0.0,2.0,1.0,0.0
1364238,1.0,1.0,5.0,1.0,0.0
4705518,1.0,0.0,2.0,0.0,0.0
12757619,0.0,1.0,1.0,0.0,0.0
19208905,0.0,0.0,2.0,0.0,0.0
7109992,0.0,0.0,0.0,0.0,0.0
512161,2.0,3.0,5.0,0.0,0.0
11397477,0.0,2.0,0.0,0.0,0.0
28887962,5.0,3.0,3.0,1.0,0.0
3567408,0.0,0.0,6.0,0.0,0.0
18624278,0.0,0.0,2.0,0.0,0.0
30559901,0.0,1.0,1.0,0.0,0.0
13891325,0.0,0.0,2.0,1.0,0.0
26968111,1.0,8.0,1.0,1.0,0.0
25754553,0.0,0.0,1.0,0.0,0.0
29051421,0.0,0.0,3.0,3.0,0.0
23960424,0.0,0.0,0.0,0.0,0.0
1138873,0.0,4.0,4.0,0.0,0.0
21032415,1.0,0.0,4.0,1.0,0.0
14242470,0.0,1.0,3.0,2.0,0.0
6942838,3.0,6.0,6.0,2.0,0.0
